country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
CZ,Czechia,,Státní zemědělská a potravinářská inspekce,Food Inspection Authority - Czech Republic,"Directive 2005/29/EC on unfair commercial practices, Directive 2011/83/EU on consumer rights, Legal responsibility for enforcing the following Union law(s):",+420 543 540 111,epodatelna@szpi.gov.cz,http://www.szpi.gov.cz,Květná 15; 603 00 Brno,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Státní ústav pro kontrolu léčiv,State Institute for Drug Control - Czech Republic,"Directive 2000/31/EC on electronic commerce, Directive 2001/83/EC on medicinal products for human use, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Legal responsibility for enforcing the following Union law(s):",+420 272 185 111,posta@sukl.gov.cz,http://www.sukl.gov.cz/,Šrobárova 48; 100 41 Praha 10,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Ústav pro státní kontrolu veterinárních biopreparátů a léčiv,"Institute for State Control of Veterinary Biologicals and Medicines, Czech Republic","Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Legal responsibility for enforcing the following Union law(s):",+420 541 518 222,podatelna@uskvbl.cz,http://www.uskvbl.cz,Hudcova 56A; 621 00 Brno,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Ústřední kontrolní a zkušební ústav zemědělský,Central Institute for Supervising and Testing in Agriculture,"Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Legal responsibility for enforcing the following Union law(s):",+420 543 548 111,podatelna@ukzuz.gov.cz,https://ukzuz.gov.cz/public/portal/ukzuz,Hroznová 2; 656 06 Brno,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Úřad pro civilní letectví,Civil Aviation Authority (CAA) Czech Republic,"Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights",+420 225 421 111,podatelna@caa.cz,https://www.caa.cz/,K letišti 1149/23; 160 08 Praha,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Úřad pro ochranu osobních údajů,SA Czech Republic (Office for Personal Data Protection),"Directive 2002/58/EC on privacy and electronic communications, Legal responsibility for enforcing the following Union law(s):",+420 234 665 235,imi@uoou.gov.cz,https://www.uoou.gov.cz,Pplk. Sochora 27; 17000 Prague,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Česká národní banka,Czech National Bank,"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2008/48/EC on credit agreements for consumers, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+420 224 411 111,podatelna@cnb.cz,http://www.cnb.cz,Na Příkopě 28; 115 03 Praha 1,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Česká obchodní inspekce,The Czech Trade Inspection Authority,"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2000/31/EC on electronic commerce, Directive 2005/29/EC on unfair commercial practices, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 524/2013 on consumer ODR",+420 296 366 360,podatelna@coi.gov.cz,https://www.coi.gov.cz/,Štěpánská 44; 110 00 Praha 1,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Český telekomunikační úřad,Czech Telecommunication Office,"Directive 2002/58/EC on privacy and electronic communications, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+420 224 004 641,podatelna@ctu.gov.cz,https://www.ctu.gov.cz/,Sokolovská 219; 190 00 Praha 9,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
CZ,Czechia,,Český úřad pro zkoušení zbraní a střeliva,Czech Proof House for Firearms and Ammunition,"Directive 2005/29/EC on unfair commercial practices, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+420 284 081 800,podatelna@cuzzs.gov.cz,https://cuzzs.gov.cz/cs/,Jilmová 759/12; 130 00 Praha 3,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,"Ankenævnet for Bus, Tog og Metro","The Appeal Board for Bus, Train and Metro","Directive 2013/11/EU on consumer ADR, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007), Regulation (EU) No 524/2013 on consumer ODR",+45 22 62 65 00,mail@abtm.dk,http://www.abtm.dk,Automatikvej 1; 2860 Søborg,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Dansk Erhverv,Danish Chamber of Commerge,,+45 33746400,info@danskerhverv.dk,http://www.danskerhverv.dk,Boersen; 1217 København,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
DK,Denmark,,Finanstilsynet,Danish Financial Supervision Authority,"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2008/48/EC on credit agreements for consumers, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Legal responsibility for enforcing the following Union law(s):",+45 33 55 82 82,finanstilsynet@ftnet.dk,http://www.finanstilsynet.dk,Århusgade 110; 2100 København Ø,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Forbrugerrådet Tænk,Danish Consumer Council,,+45 77417741,reception@fbr.dk,https://taenk.dk/,Fiolstræde 17B; 1017 København,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
DK,Denmark,,Forsikring & Pension,Insurance & Pension Denmark,,+45 41 91 91 91,fogp@forsikringogpension.dk,http://www.forsikringogpension.dk,Philip Heymans Allé 1; 2900 Hellerup,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
DK,Denmark,,Færdselsstyrelsen,Danish Road Safety Agency,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+45 7221 8899,Info-tml@fstyr.dk,http://www.fstyr.dk,Sorsigvej 35; 6760 Ribe,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Jernbanenævnet,The Danish Rail Regulatory Body,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007)",+45 41780386,info@jernbanenaevnet.dk,http://www.jernbanenaevnet.dk,Carsten Niebuhrs Gade 43; 1577 København,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Lægemiddelstyrelsen,Danish Medicines Agency,"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+45 4488 9595,dkma@dkma.dk,https://laegemiddelstyrelsen.dk/,Axel Heides Gade 1; 2300 København S,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Radio- og tv-nævnet,Radio and Television Board - The Board regulates tv and radio in Denmark pursuant to the Danish radio and television law and the AVMS Directive,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+45 33 95 42 00,rtv@slks.dk,https://slks.dk/omraader/medier/naevn-og-udvalg/radio-og-tv-naevnet/,Hammerichsgade 14; 1611 Københavnn V,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
DK,Denmark,,Søfartsstyrelsen,Danish Maritime Authority,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway",+45 72196000,imi@dma.dk,https://www.soefartsstyrelsen.dk/,Caspar Brands Plads 9; 4220 Korsør,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
